year,round,type,institute,program,quota,category,gender,orank,crank,hist_crank_mean,hist_crank_min,hist_crank_max,hist_crank_count,candidate_rank,admitted,rank_diff,rank_ratio
2023,6,IIT,Indian Institute of Technology Kharagpur,"Manufacturing Science and Engineering (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,1288,1328,1155.3333333333333,1062.0,1249.0,3,1031,1,-124.33333333333326,0.892383142881854
2023,6,IIT,Indian Institute of Technology Kharagpur,"Manufacturing Science and Engineering (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,1288,1328,1155.3333333333333,1062.0,1249.0,3,1300,1,144.66666666666674,1.125216378027556
2023,6,IIT,Indian Institute of Technology Kharagpur,"Manufacturing Science and Engineering (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,1288,1328,1155.3333333333333,1062.0,1249.0,3,1046,1,-109.33333333333326,0.905366408782172
2023,6,IIT,Indian Institute of Technology Kharagpur,"Manufacturing Science and Engineering (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,1288,1328,1155.3333333333333,1062.0,1249.0,3,1571,0,415.66666666666674,1.3597807152933004
2023,6,IIT,Indian Institute of Technology Kharagpur,"Manufacturing Science and Engineering (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,1288,1328,1155.3333333333333,1062.0,1249.0,3,1447,0,291.66666666666674,1.2524523838506718
2023,6,IIT,Indian Institute of Technology Kharagpur,"Manufacturing Science and Engineering (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,1288,1328,1155.3333333333333,1062.0,1249.0,3,1720,0,564.6666666666667,1.4887478232364586
2023,6,IIT,Indian Institute of Technology Kharagpur,"Manufacturing Science and Engineering (4 Years, Bachelor of Technology)",AI,EWS,Female-only,2540,2540,2863.3333333333335,2648.0,3100.0,3,1784,1,-1079.3333333333335,0.623050056031257
2023,6,IIT,Indian Institute of Technology Kharagpur,"Manufacturing Science and Engineering (4 Years, Bachelor of Technology)",AI,EWS,Female-only,2540,2540,2863.3333333333335,2648.0,3100.0,3,2165,1,-698.3333333333335,0.7561117552173046
2023,6,IIT,Indian Institute of Technology Kharagpur,"Manufacturing Science and Engineering (4 Years, Bachelor of Technology)",AI,EWS,Female-only,2540,2540,2863.3333333333335,2648.0,3100.0,3,2255,1,-608.3333333333335,0.7875436526628277
2023,6,IIT,Indian Institute of Technology Kharagpur,"Manufacturing Science and Engineering (4 Years, Bachelor of Technology)",AI,EWS,Female-only,2540,2540,2863.3333333333335,2648.0,3100.0,3,3062,0,198.66666666666652,1.0693829997576845
2023,6,IIT,Indian Institute of Technology Kharagpur,"Manufacturing Science and Engineering (4 Years, Bachelor of Technology)",AI,EWS,Female-only,2540,2540,2863.3333333333335,2648.0,3100.0,3,2821,0,-42.333333333333485,0.9852153632646726
2023,6,IIT,Indian Institute of Technology Kharagpur,"Manufacturing Science and Engineering (4 Years, Bachelor of Technology)",AI,EWS,Female-only,2540,2540,2863.3333333333335,2648.0,3100.0,3,2582,0,-281.3333333333335,0.9017462133815615
2023,6,IIT,Indian Institute of Technology Kharagpur,"Manufacturing Science and Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,2653,3195,2825.3333333333335,2659.0,3022.0,3,2794,1,-31.333333333333485,0.988909859642839
2023,6,IIT,Indian Institute of Technology Kharagpur,"Manufacturing Science and Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,2653,3195,2825.3333333333335,2659.0,3022.0,3,2331,1,-494.3333333333335,0.8250353911336642
2023,6,IIT,Indian Institute of Technology Kharagpur,"Manufacturing Science and Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,2653,3195,2825.3333333333335,2659.0,3022.0,3,2739,1,-86.33333333333348,0.9694431301223106
2023,6,IIT,Indian Institute of Technology Kharagpur,"Manufacturing Science and Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,2653,3195,2825.3333333333335,2659.0,3022.0,3,3441,0,615.6666666666665,1.2179093869115996
2023,6,IIT,Indian Institute of Technology Kharagpur,"Manufacturing Science and Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,2653,3195,2825.3333333333335,2659.0,3022.0,3,3419,0,593.6666666666665,1.210122695103388
2023,6,IIT,Indian Institute of Technology Kharagpur,"Manufacturing Science and Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,2653,3195,2825.3333333333335,2659.0,3022.0,3,3309,0,483.6666666666665,1.1711892360623315
2023,6,IIT,Indian Institute of Technology Kharagpur,"Manufacturing Science and Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Female-only,6130,6221,6595.0,5549.0,7746.0,3,4897,1,-1698.0,0.7425322202539315
2023,6,IIT,Indian Institute of Technology Kharagpur,"Manufacturing Science and Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Female-only,6130,6221,6595.0,5549.0,7746.0,3,4683,1,-1912.0,0.7100833954358099
2023,6,IIT,Indian Institute of Technology Kharagpur,"Manufacturing Science and Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Female-only,6130,6221,6595.0,5549.0,7746.0,3,5880,1,-715.0,0.8915845323857703
2023,6,IIT,Indian Institute of Technology Kharagpur,"Manufacturing Science and Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Female-only,6130,6221,6595.0,5549.0,7746.0,3,7398,0,803.0,1.121758906562913
2023,6,IIT,Indian Institute of Technology Kharagpur,"Manufacturing Science and Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Female-only,6130,6221,6595.0,5549.0,7746.0,3,7462,0,867.0,1.1314632280038466
2023,6,IIT,Indian Institute of Technology Kharagpur,"Manufacturing Science and Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Female-only,6130,6221,6595.0,5549.0,7746.0,3,7734,0,1139.0,1.172706594127814
2023,6,IIT,Indian Institute of Technology Kharagpur,"Manufacturing Science and Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,1577,1894,1728.3333333333333,1616.0,1802.0,3,1596,1,-132.33333333333326,0.9234329744063666
2023,6,IIT,Indian Institute of Technology Kharagpur,"Manufacturing Science and Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,1577,1894,1728.3333333333333,1616.0,1802.0,3,1724,1,-4.3333333333332575,0.9974927618274286
2023,6,IIT,Indian Institute of Technology Kharagpur,"Manufacturing Science and Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,1577,1894,1728.3333333333333,1616.0,1802.0,3,1674,1,-54.33333333333326,0.9685631573660763
2023,6,IIT,Indian Institute of Technology Kharagpur,"Manufacturing Science and Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,1577,1894,1728.3333333333333,1616.0,1802.0,3,2316,0,587.6666666666667,1.3400192786498404
2023,6,IIT,Indian Institute of Technology Kharagpur,"Manufacturing Science and Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,1577,1894,1728.3333333333333,1616.0,1802.0,3,2155,0,426.66666666666674,1.2468659522842858
2023,6,IIT,Indian Institute of Technology Kharagpur,"Manufacturing Science and Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,1577,1894,1728.3333333333333,1616.0,1802.0,3,2413,0,684.6666666666667,1.396142711304864
2023,6,IIT,Indian Institute of Technology Kharagpur,"Manufacturing Science and Engineering (4 Years, Bachelor of Technology)",AI,SC,Female-only,2920,2920,3000.6666666666665,2693.0,3241.0,3,2759,1,-241.66666666666652,0.9194623386376505
2023,6,IIT,Indian Institute of Technology Kharagpur,"Manufacturing Science and Engineering (4 Years, Bachelor of Technology)",AI,SC,Female-only,2920,2920,3000.6666666666665,2693.0,3241.0,3,2306,1,-694.6666666666665,0.7684958872411823
2023,6,IIT,Indian Institute of Technology Kharagpur,"Manufacturing Science and Engineering (4 Years, Bachelor of Technology)",AI,SC,Female-only,2920,2920,3000.6666666666665,2693.0,3241.0,3,2843,1,-157.66666666666652,0.9474561177045453
2023,6,IIT,Indian Institute of Technology Kharagpur,"Manufacturing Science and Engineering (4 Years, Bachelor of Technology)",AI,SC,Female-only,2920,2920,3000.6666666666665,2693.0,3241.0,3,3238,0,237.33333333333348,1.0790935311738719
2023,6,IIT,Indian Institute of Technology Kharagpur,"Manufacturing Science and Engineering (4 Years, Bachelor of Technology)",AI,SC,Female-only,2920,2920,3000.6666666666665,2693.0,3241.0,3,3634,0,633.3333333333335,1.2110642039178043
2023,6,IIT,Indian Institute of Technology Kharagpur,"Manufacturing Science and Engineering (4 Years, Bachelor of Technology)",AI,SC,Female-only,2920,2920,3000.6666666666665,2693.0,3241.0,3,3036,0,35.333333333333485,1.011775157703482
2023,6,IIT,Indian Institute of Technology Kharagpur,"Manufacturing Science and Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,826,1052,381.6666666666667,76.0,870.0,3,947,1,565.3333333333333,2.4812226424133805
2023,6,IIT,Indian Institute of Technology Kharagpur,"Manufacturing Science and Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,826,1052,381.6666666666667,76.0,870.0,3,895,1,513.3333333333333,2.34497810449839
2023,6,IIT,Indian Institute of Technology Kharagpur,"Manufacturing Science and Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,826,1052,381.6666666666667,76.0,870.0,3,864,1,482.3333333333333,2.2637553992029154
2023,6,IIT,Indian Institute of Technology Kharagpur,"Manufacturing Science and Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,826,1052,381.6666666666667,76.0,870.0,3,1200,0,818.3333333333333,3.14410472111516
2023,6,IIT,Indian Institute of Technology Kharagpur,"Manufacturing Science and Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,826,1052,381.6666666666667,76.0,870.0,3,1363,0,981.3333333333333,3.571178945733303
2023,6,IIT,Indian Institute of Technology Kharagpur,"Manufacturing Science and Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,826,1052,381.6666666666667,76.0,870.0,3,1130,0,748.3333333333333,2.9606986123834425
2023,6,IIT,Indian Institute of Technology Kharagpur,"Manufacturing Science and Engineering (4 Years, Bachelor of Technology)",AI,ST,Female-only,1435,1435,863.6666666666666,482.0,1326.0,3,1265,1,401.33333333333337,1.4646854326744259
2023,6,IIT,Indian Institute of Technology Kharagpur,"Manufacturing Science and Engineering (4 Years, Bachelor of Technology)",AI,ST,Female-only,1435,1435,863.6666666666666,482.0,1326.0,3,1055,1,191.33333333333337,1.2215360723095015
2023,6,IIT,Indian Institute of Technology Kharagpur,"Manufacturing Science and Engineering (4 Years, Bachelor of Technology)",AI,ST,Female-only,1435,1435,863.6666666666666,482.0,1326.0,3,1261,1,397.33333333333337,1.4600540162865225
2023,6,IIT,Indian Institute of Technology Kharagpur,"Manufacturing Science and Engineering (4 Years, Bachelor of Technology)",AI,ST,Female-only,1435,1435,863.6666666666666,482.0,1326.0,3,1656,0,792.3333333333334,1.9174063845919755
2023,6,IIT,Indian Institute of Technology Kharagpur,"Manufacturing Science and Engineering (4 Years, Bachelor of Technology)",AI,ST,Female-only,1435,1435,863.6666666666666,482.0,1326.0,3,1474,0,610.3333333333334,1.7066769389423744
2023,6,IIT,Indian Institute of Technology Kharagpur,"Manufacturing Science and Engineering (4 Years, Bachelor of Technology)",AI,ST,Female-only,1435,1435,863.6666666666666,482.0,1326.0,3,1683,0,819.3333333333334,1.9486684452103231
2023,6,IIT,Indian Institute of Technology Kharagpur,"Manufacturing Science and Engineering with M.Tech. in Industrial and Systems Engineering and Management (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OPEN,Gender-Neutral,5552,8168,6456.666666666667,6070.0,6924.0,3,7629,1,1172.333333333333,1.1815694354441362
2023,6,IIT,Indian Institute of Technology Kharagpur,"Manufacturing Science and Engineering with M.Tech. in Industrial and Systems Engineering and Management (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OPEN,Gender-Neutral,5552,8168,6456.666666666667,6070.0,6924.0,3,6004,1,-452.66666666666697,0.9298915834849382
2023,6,IIT,Indian Institute of Technology Kharagpur,"Manufacturing Science and Engineering with M.Tech. in Industrial and Systems Engineering and Management (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OPEN,Gender-Neutral,5552,8168,6456.666666666667,6070.0,6924.0,3,6994,1,537.333333333333,1.083221474832388
2023,6,IIT,Indian Institute of Technology Kharagpur,"Manufacturing Science and Engineering with M.Tech. in Industrial and Systems Engineering and Management (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OPEN,Gender-Neutral,5552,8168,6456.666666666667,6070.0,6924.0,3,9115,0,2658.333333333333,1.4117191511434397
2023,6,IIT,Indian Institute of Technology Kharagpur,"Manufacturing Science and Engineering with M.Tech. in Industrial and Systems Engineering and Management (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OPEN,Gender-Neutral,5552,8168,6456.666666666667,6070.0,6924.0,3,9901,0,3444.333333333333,1.533453792152627
2023,6,IIT,Indian Institute of Technology Kharagpur,"Manufacturing Science and Engineering with M.Tech. in Industrial and Systems Engineering and Management (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OPEN,Gender-Neutral,5552,8168,6456.666666666667,6070.0,6924.0,3,10430,0,3973.333333333333,1.615384612882729
2023,6,IIT,Indian Institute of Technology Kharagpur,"Manufacturing Science and Engineering with M.Tech. in Industrial and Systems Engineering and Management (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OPEN,Female-only,13443,15454,13965.333333333334,12393.0,15722.0,3,14718,1,752.6666666666661,1.0538953591842453
2023,6,IIT,Indian Institute of Technology Kharagpur,"Manufacturing Science and Engineering with M.Tech. in Industrial and Systems Engineering and Management (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OPEN,Female-only,13443,15454,13965.333333333334,12393.0,15722.0,3,14925,1,959.6666666666661,1.068717776588182
2023,6,IIT,Indian Institute of Technology Kharagpur,"Manufacturing Science and Engineering with M.Tech. in Industrial and Systems Engineering and Management (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OPEN,Female-only,13443,15454,13965.333333333334,12393.0,15722.0,3,13397,1,-568.3333333333339,0.9593039901475291
2023,6,IIT,Indian Institute of Technology Kharagpur,"Manufacturing Science and Engineering with M.Tech. in Industrial and Systems Engineering and Management (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OPEN,Female-only,13443,15454,13965.333333333334,12393.0,15722.0,3,18971,0,5005.666666666666,1.3584351718361405
2023,6,IIT,Indian Institute of Technology Kharagpur,"Manufacturing Science and Engineering with M.Tech. in Industrial and Systems Engineering and Management (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OPEN,Female-only,13443,15454,13965.333333333334,12393.0,15722.0,3,17004,0,3038.666666666666,1.2175864035581536
2023,6,IIT,Indian Institute of Technology Kharagpur,"Manufacturing Science and Engineering with M.Tech. in Industrial and Systems Engineering and Management (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OPEN,Female-only,13443,15454,13965.333333333334,12393.0,15722.0,3,18121,0,4155.666666666666,1.2975701728344686
2023,6,IIT,Indian Institute of Technology Kharagpur,"Manufacturing Science and Engineering with M.Tech. in Industrial and Systems Engineering and Management (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,EWS,Gender-Neutral,1194,1438,1316.6666666666667,1235.0,1427.0,3,1411,1,94.33333333333326,1.0716455614811728
2023,6,IIT,Indian Institute of Technology Kharagpur,"Manufacturing Science and Engineering with M.Tech. in Industrial and Systems Engineering and Management (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,EWS,Gender-Neutral,1194,1438,1316.6666666666667,1235.0,1427.0,3,1133,1,-183.66666666666674,0.860506322578433
2023,6,IIT,Indian Institute of Technology Kharagpur,"Manufacturing Science and Engineering with M.Tech. in Industrial and Systems Engineering and Management (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,EWS,Gender-Neutral,1194,1438,1316.6666666666667,1235.0,1427.0,3,1037,1,-279.66666666666674,0.787594930727127
2023,6,IIT,Indian Institute of Technology Kharagpur,"Manufacturing Science and Engineering with M.Tech. in Industrial and Systems Engineering and Management (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,EWS,Gender-Neutral,1194,1438,1316.6666666666667,1235.0,1427.0,3,1607,0,290.33333333333326,1.2205063198442558
2023,6,IIT,Indian Institute of Technology Kharagpur,"Manufacturing Science and Engineering with M.Tech. in Industrial and Systems Engineering and Management (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,EWS,Gender-Neutral,1194,1438,1316.6666666666667,1235.0,1427.0,3,1726,0,409.33333333333326,1.3108860659932704
2023,6,IIT,Indian Institute of Technology Kharagpur,"Manufacturing Science and Engineering with M.Tech. in Industrial and Systems Engineering and Management (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,EWS,Gender-Neutral,1194,1438,1316.6666666666667,1235.0,1427.0,3,1864,0,547.3333333333333,1.4156961917795226
2023,6,IIT,Indian Institute of Technology Kharagpur,"Manufacturing Science and Engineering with M.Tech. in Industrial and Systems Engineering and Management (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OBC-NCL,Gender-Neutral,3302,3617,3263.6666666666665,3234.0,3289.0,3,2966,1,-297.6666666666665,0.908793787430925
2023,6,IIT,Indian Institute of Technology Kharagpur,"Manufacturing Science and Engineering with M.Tech. in Industrial and Systems Engineering and Management (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OBC-NCL,Gender-Neutral,3302,3617,3263.6666666666665,3234.0,3289.0,3,3520,1,256.3333333333335,1.0785415144156627
2023,6,IIT,Indian Institute of Technology Kharagpur,"Manufacturing Science and Engineering with M.Tech. in Industrial and Systems Engineering and Management (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OBC-NCL,Gender-Neutral,3302,3617,3263.6666666666665,3234.0,3289.0,3,2611,1,-652.6666666666665,0.8000204244713908
2023,6,IIT,Indian Institute of Technology Kharagpur,"Manufacturing Science and Engineering with M.Tech. in Industrial and Systems Engineering and Management (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OBC-NCL,Gender-Neutral,3302,3617,3263.6666666666665,3234.0,3289.0,3,3975,0,711.3333333333335,1.21795526130746
2023,6,IIT,Indian Institute of Technology Kharagpur,"Manufacturing Science and Engineering with M.Tech. in Industrial and Systems Engineering and Management (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OBC-NCL,Gender-Neutral,3302,3617,3263.6666666666665,3234.0,3289.0,3,4319,0,1055.3333333333335,1.3233581820344453
2023,6,IIT,Indian Institute of Technology Kharagpur,"Manufacturing Science and Engineering with M.Tech. in Industrial and Systems Engineering and Management (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OBC-NCL,Gender-Neutral,3302,3617,3263.6666666666665,3234.0,3289.0,3,3872,0,608.3333333333335,1.186395665857229
2023,6,IIT,Indian Institute of Technology Kharagpur,"Manufacturing Science and Engineering with M.Tech. in Industrial and Systems Engineering and Management (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OBC-NCL,Female-only,6696,6696,6324.0,5914.0,7097.0,3,6563,1,239.0,1.0377925347283483
2023,6,IIT,Indian Institute of Technology Kharagpur,"Manufacturing Science and Engineering with M.Tech. in Industrial and Systems Engineering and Management (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OBC-NCL,Female-only,6696,6696,6324.0,5914.0,7097.0,3,6696,1,372.0,1.0588235277374707
2023,6,IIT,Indian Institute of Technology Kharagpur,"Manufacturing Science and Engineering with M.Tech. in Industrial and Systems Engineering and Management (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OBC-NCL,Female-only,6696,6696,6324.0,5914.0,7097.0,3,6521,1,197.0,1.0311511685149413
2023,6,IIT,Indian Institute of Technology Kharagpur,"Manufacturing Science and Engineering with M.Tech. in Industrial and Systems Engineering and Management (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OBC-NCL,Female-only,6696,6696,6324.0,5914.0,7097.0,3,7595,0,1271.0,1.2009803902577794
2023,6,IIT,Indian Institute of Technology Kharagpur,"Manufacturing Science and Engineering with M.Tech. in Industrial and Systems Engineering and Management (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OBC-NCL,Female-only,6696,6696,6324.0,5914.0,7097.0,3,6862,0,538.0,1.0850727370571274
2023,6,IIT,Indian Institute of Technology Kharagpur,"Manufacturing Science and Engineering with M.Tech. in Industrial and Systems Engineering and Management (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OBC-NCL,Female-only,6696,6696,6324.0,5914.0,7097.0,3,7161,0,837.0,1.1323529393859062
2023,6,IIT,Indian Institute of Technology Kharagpur,"Manufacturing Science and Engineering with M.Tech. in Industrial and Systems Engineering and Management (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,SC,Gender-Neutral,2048,2131,1966.6666666666667,1858.0,2067.0,3,1746,1,-220.66666666666674,0.8877966056552715
2023,6,IIT,Indian Institute of Technology Kharagpur,"Manufacturing Science and Engineering with M.Tech. in Industrial and Systems Engineering and Management (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,SC,Gender-Neutral,2048,2131,1966.6666666666667,1858.0,2067.0,3,1913,1,-53.66666666666674,0.9727118594607871
2023,6,IIT,Indian Institute of Technology Kharagpur,"Manufacturing Science and Engineering with M.Tech. in Industrial and Systems Engineering and Management (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,SC,Gender-Neutral,2048,2131,1966.6666666666667,1858.0,2067.0,3,1688,1,-278.66666666666674,0.8583050803814996
2023,6,IIT,Indian Institute of Technology Kharagpur,"Manufacturing Science and Engineering with M.Tech. in Industrial and Systems Engineering and Management (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,SC,Gender-Neutral,2048,2131,1966.6666666666667,1858.0,2067.0,3,2344,0,377.33333333333326,1.1918644007193335
2023,6,IIT,Indian Institute of Technology Kharagpur,"Manufacturing Science and Engineering with M.Tech. in Industrial and Systems Engineering and Management (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,SC,Gender-Neutral,2048,2131,1966.6666666666667,1858.0,2067.0,3,2688,0,721.3333333333333,1.3667796540672221
2023,6,IIT,Indian Institute of Technology Kharagpur,"Manufacturing Science and Engineering with M.Tech. in Industrial and Systems Engineering and Management (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,SC,Gender-Neutral,2048,2131,1966.6666666666667,1858.0,2067.0,3,2656,0,689.3333333333333,1.350508467709279
2023,6,IIT,Indian Institute of Technology Kharagpur,"Manufacturing Science and Engineering with M.Tech. in Industrial and Systems Engineering and Management (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,SC,Female-only,3929,3929,2238.0,788.0,3002.0,3,3825,1,1587.0,1.7091152738645428
2023,6,IIT,Indian Institute of Technology Kharagpur,"Manufacturing Science and Engineering with M.Tech. in Industrial and Systems Engineering and Management (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,SC,Female-only,3929,3929,2238.0,788.0,3002.0,3,3304,1,1066.0,1.4763181346009018
2023,6,IIT,Indian Institute of Technology Kharagpur,"Manufacturing Science and Engineering with M.Tech. in Industrial and Systems Engineering and Management (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,SC,Female-only,3929,3929,2238.0,788.0,3002.0,3,2756,1,518.0,1.2314566522276287
2023,6,IIT,Indian Institute of Technology Kharagpur,"Manufacturing Science and Engineering with M.Tech. in Industrial and Systems Engineering and Management (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,SC,Female-only,3929,3929,2238.0,788.0,3002.0,3,3973,0,1735.0,1.7752457472062297
2023,6,IIT,Indian Institute of Technology Kharagpur,"Manufacturing Science and Engineering with M.Tech. in Industrial and Systems Engineering and Management (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,SC,Female-only,3929,3929,2238.0,788.0,3002.0,3,5055,0,2817.0,2.2587131266366702
2023,6,IIT,Indian Institute of Technology Kharagpur,"Manufacturing Science and Engineering with M.Tech. in Industrial and Systems Engineering and Management (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,SC,Female-only,3929,3929,2238.0,788.0,3002.0,3,4664,0,2426.0,2.084003565308295
2023,6,IIT,Indian Institute of Technology Kharagpur,"Manufacturing Science and Engineering with M.Tech. in Industrial and Systems Engineering and Management (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,ST,Gender-Neutral,1111,1111,478.6666666666667,190.0,986.0,3,844,1,365.3333333333333,1.7632311609352822
2023,6,IIT,Indian Institute of Technology Kharagpur,"Manufacturing Science and Engineering with M.Tech. in Industrial and Systems Engineering and Management (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,ST,Gender-Neutral,1111,1111,478.6666666666667,190.0,986.0,3,898,1,419.3333333333333,1.8760445290519945
2023,6,IIT,Indian Institute of Technology Kharagpur,"Manufacturing Science and Engineering with M.Tech. in Industrial and Systems Engineering and Management (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,ST,Gender-Neutral,1111,1111,478.6666666666667,190.0,986.0,3,853,1,374.3333333333333,1.7820333889547342
2023,6,IIT,Indian Institute of Technology Kharagpur,"Manufacturing Science and Engineering with M.Tech. in Industrial and Systems Engineering and Management (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,ST,Gender-Neutral,1111,1111,478.6666666666667,190.0,986.0,3,1411,0,932.3333333333333,2.947771526160762
2023,6,IIT,Indian Institute of Technology Kharagpur,"Manufacturing Science and Engineering with M.Tech. in Industrial and Systems Engineering and Management (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,ST,Gender-Neutral,1111,1111,478.6666666666667,190.0,986.0,3,1407,0,928.3333333333333,2.939414980374339
2023,6,IIT,Indian Institute of Technology Kharagpur,"Manufacturing Science and Engineering with M.Tech. in Industrial and Systems Engineering and Management (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,ST,Gender-Neutral,1111,1111,478.6666666666667,190.0,986.0,3,1316,0,837.3333333333333,2.7493035637332124
2023,6,IIT,Indian Institute of Technology Kharagpur,"Mathematics and Computing (4 Years, Bachelor of Science)",AI,OPEN,Gender-Neutral,915,1416,1333.5,1332.0,1335.0,2,1308,1,-25.5,0.9808773829705483
2023,6,IIT,Indian Institute of Technology Kharagpur,"Mathematics and Computing (4 Years, Bachelor of Science)",AI,OPEN,Gender-Neutral,915,1416,1333.5,1332.0,1335.0,2,1161,1,-172.5,0.8706411633247757
2023,6,IIT,Indian Institute of Technology Kharagpur,"Mathematics and Computing (4 Years, Bachelor of Science)",AI,OPEN,Gender-Neutral,915,1416,1333.5,1332.0,1335.0,2,1208,1,-125.5,0.9058867573611792
2023,6,IIT,Indian Institute of Technology Kharagpur,"Mathematics and Computing (4 Years, Bachelor of Science)",AI,OPEN,Gender-Neutral,915,1416,1333.5,1332.0,1335.0,2,1819,0,485.5,1.3640794798344247
2023,6,IIT,Indian Institute of Technology Kharagpur,"Mathematics and Computing (4 Years, Bachelor of Science)",AI,OPEN,Gender-Neutral,915,1416,1333.5,1332.0,1335.0,2,1721,0,387.5,1.2905886667372428
2023,6,IIT,Indian Institute of Technology Kharagpur,"Mathematics and Computing (4 Years, Bachelor of Science)",AI,OPEN,Gender-Neutral,915,1416,1333.5,1332.0,1335.0,2,1609,0,275.5,1.2065991660547495
2023,6,IIT,Indian Institute of Technology Kharagpur,"Mathematics and Computing (4 Years, Bachelor of Science)",AI,OPEN,Female-only,2195,3723,4115.0,3665.0,4565.0,2,2938,1,-1177.0,0.7139732667947187
2023,6,IIT,Indian Institute of Technology Kharagpur,"Mathematics and Computing (4 Years, Bachelor of Science)",AI,OPEN,Female-only,2195,3723,4115.0,3665.0,4565.0,2,3158,1,-957.0,0.767436207126522
